test_category,exp_folder,sch_file,rel_path,capacity_mAh,schedule_desc,group_idx,tc_start,tc_end,loop_count,category,sub_tag,chg_crate,dchg_crate,n_chg_step,n_dchg_step,n_rest_step,body_size,ref_steps_used,mode1_pct,n_dchg_cccv_mode0,chamber_c
성능_hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,성능_hysteresis\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis\M01Ch022[022]\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,4875.0,4875mAh 0.2C Voltage hysteresis test,22,23,23,1,RPT,,0.2,0.2,1,1,2,4,,100.0,0,0
성능_hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,성능_hysteresis\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis\M01Ch023[023]\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,4875.0,4875mAh 0.2C Voltage hysteresis test,0,1,1,1,INIT,,,0.2,0,1,1,2,,100.0,0,0
성능_hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,성능_hysteresis\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis\M01Ch023[023]\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,4875.0,4875mAh 0.2C Voltage hysteresis test,1,2,2,1,RPT,,0.2,0.2,1,1,2,4,,100.0,0,0
성능_hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,성능_hysteresis\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis\M01Ch023[023]\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,4875.0,4875mAh 0.2C Voltage hysteresis test,2,3,3,1,HYSTERESIS_DCHG,desc_kw,0.2,0.2,1,1,2,4,8,100.0,0,0
성능_hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,성능_hysteresis\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis\M01Ch023[023]\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,4875.0,4875mAh 0.2C Voltage hysteresis test,3,4,4,1,HYSTERESIS_DCHG,desc_kw,0.2,0.2,1,1,2,4,8,100.0,0,0
성능_hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,성능_hysteresis\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis\M01Ch023[023]\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,4875.0,4875mAh 0.2C Voltage hysteresis test,4,5,5,1,HYSTERESIS_DCHG,desc_kw,0.2,0.2,1,1,2,4,8,100.0,0,0
성능_hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,성능_hysteresis\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis\M01Ch023[023]\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,4875.0,4875mAh 0.2C Voltage hysteresis test,5,6,6,1,HYSTERESIS_DCHG,desc_kw,0.2,0.2,1,1,2,4,8,100.0,0,0
성능_hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,성능_hysteresis\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis\M01Ch023[023]\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,4875.0,4875mAh 0.2C Voltage hysteresis test,6,7,7,1,HYSTERESIS_DCHG,desc_kw,0.2,0.2,1,1,2,4,8,100.0,0,0
성능_hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,성능_hysteresis\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis\M01Ch023[023]\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,4875.0,4875mAh 0.2C Voltage hysteresis test,7,8,8,1,HYSTERESIS_DCHG,desc_kw,0.2,0.2,1,1,2,4,8,100.0,0,0
성능_hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,성능_hysteresis\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis\M01Ch023[023]\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,4875.0,4875mAh 0.2C Voltage hysteresis test,8,9,9,1,HYSTERESIS_DCHG,desc_kw,0.2,0.2,1,1,2,4,8,100.0,0,0
성능_hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,성능_hysteresis\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis\M01Ch023[023]\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,4875.0,4875mAh 0.2C Voltage hysteresis test,9,10,10,1,HYSTERESIS_DCHG,desc_kw,0.2,0.2,1,1,2,4,8,100.0,0,0
성능_hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,성능_hysteresis\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis\M01Ch023[023]\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,4875.0,4875mAh 0.2C Voltage hysteresis test,10,11,11,1,HYSTERESIS_DCHG,desc_kw,0.2,0.2,1,1,2,4,8,100.0,0,0
성능_hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,성능_hysteresis\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis\M01Ch023[023]\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,4875.0,4875mAh 0.2C Voltage hysteresis test,11,12,12,1,RPT,,0.2,0.2,1,1,2,4,,100.0,0,0
성능_hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,성능_hysteresis\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis\M01Ch023[023]\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,4875.0,4875mAh 0.2C Voltage hysteresis test,12,13,13,1,RPT,,0.2,0.2,1,1,2,4,,100.0,0,0
성능_hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,성능_hysteresis\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis\M01Ch023[023]\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,4875.0,4875mAh 0.2C Voltage hysteresis test,13,14,14,1,HYSTERESIS_CHG,desc_kw,0.2,0.2,1,1,2,4,72,100.0,0,0
성능_hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,성능_hysteresis\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis\M01Ch023[023]\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,4875.0,4875mAh 0.2C Voltage hysteresis test,14,15,15,1,HYSTERESIS_CHG,desc_kw,0.2,0.2,1,1,2,4,72,100.0,0,0
성능_hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,성능_hysteresis\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis\M01Ch023[023]\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,4875.0,4875mAh 0.2C Voltage hysteresis test,15,16,16,1,HYSTERESIS_CHG,desc_kw,0.2,0.2,1,1,2,4,72,100.0,0,0
성능_hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,성능_hysteresis\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis\M01Ch023[023]\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,4875.0,4875mAh 0.2C Voltage hysteresis test,16,17,17,1,HYSTERESIS_CHG,desc_kw,0.2,0.2,1,1,2,4,72,100.0,0,0
성능_hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,성능_hysteresis\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis\M01Ch023[023]\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,4875.0,4875mAh 0.2C Voltage hysteresis test,17,18,18,1,HYSTERESIS_CHG,desc_kw,0.2,0.2,1,1,2,4,72,100.0,0,0
성능_hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,성능_hysteresis\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis\M01Ch023[023]\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,4875.0,4875mAh 0.2C Voltage hysteresis test,18,19,19,1,HYSTERESIS_CHG,desc_kw,0.2,0.2,1,1,2,4,72,100.0,0,0
성능_hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,성능_hysteresis\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis\M01Ch023[023]\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,4875.0,4875mAh 0.2C Voltage hysteresis test,19,20,20,1,HYSTERESIS_CHG,desc_kw,0.2,0.2,1,1,2,4,72,100.0,0,0
성능_hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,성능_hysteresis\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis\M01Ch023[023]\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,4875.0,4875mAh 0.2C Voltage hysteresis test,20,21,21,1,HYSTERESIS_CHG,desc_kw,0.2,0.2,1,1,2,4,72,100.0,0,0
성능_hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,성능_hysteresis\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis\M01Ch023[023]\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,4875.0,4875mAh 0.2C Voltage hysteresis test,21,22,22,1,HYSTERESIS_CHG,desc_kw,0.2,0.2,1,1,2,4,72,100.0,0,0
성능_hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis,260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,성능_hysteresis\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis\M01Ch023[023]\260212_260226_05_현혜정_4875mAh_LWN Gen5 MP1-1 0.2C hysteresis.sch,4875.0,4875mAh 0.2C Voltage hysteresis test,22,23,23,1,RPT,,0.2,0.2,1,1,2,4,,100.0,0,0
성능_hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,성능_hysteresis\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis\M01Ch020[020]\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,5000.0,5000mAh 4.53-2.9V 0.2C-10min REST Voltage hysteresis test,0,1,1,1,INIT,,,0.2,0,1,1,2,,100.0,0,0
성능_hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,성능_hysteresis\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis\M01Ch020[020]\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,5000.0,5000mAh 4.53-2.9V 0.2C-10min REST Voltage hysteresis test,1,2,2,1,RPT,,0.2,0.2,1,1,2,4,,100.0,0,0
성능_hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,성능_hysteresis\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis\M01Ch020[020]\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,5000.0,5000mAh 4.53-2.9V 0.2C-10min REST Voltage hysteresis test,2,3,3,1,HYSTERESIS_DCHG,desc_kw,0.2,0.2,1,1,2,4,8,100.0,0,0
성능_hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,성능_hysteresis\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis\M01Ch020[020]\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,5000.0,5000mAh 4.53-2.9V 0.2C-10min REST Voltage hysteresis test,3,4,4,1,HYSTERESIS_DCHG,desc_kw,0.2,0.2,1,1,2,4,8,100.0,0,0
성능_hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,성능_hysteresis\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis\M01Ch020[020]\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,5000.0,5000mAh 4.53-2.9V 0.2C-10min REST Voltage hysteresis test,4,5,5,1,HYSTERESIS_DCHG,desc_kw,0.2,0.2,1,1,2,4,8,100.0,0,0
성능_hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,성능_hysteresis\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis\M01Ch020[020]\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,5000.0,5000mAh 4.53-2.9V 0.2C-10min REST Voltage hysteresis test,5,6,6,1,HYSTERESIS_DCHG,desc_kw,0.2,0.2,1,1,2,4,8,100.0,0,0
성능_hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,성능_hysteresis\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis\M01Ch020[020]\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,5000.0,5000mAh 4.53-2.9V 0.2C-10min REST Voltage hysteresis test,6,7,7,1,HYSTERESIS_DCHG,desc_kw,0.2,0.2,1,1,2,4,8,100.0,0,0
성능_hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,성능_hysteresis\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis\M01Ch020[020]\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,5000.0,5000mAh 4.53-2.9V 0.2C-10min REST Voltage hysteresis test,7,8,8,1,HYSTERESIS_DCHG,desc_kw,0.2,0.2,1,1,2,4,8,100.0,0,0
성능_hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,성능_hysteresis\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis\M01Ch020[020]\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,5000.0,5000mAh 4.53-2.9V 0.2C-10min REST Voltage hysteresis test,8,9,9,1,HYSTERESIS_DCHG,desc_kw,0.2,0.2,1,1,2,4,8,100.0,0,0
성능_hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,성능_hysteresis\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis\M01Ch020[020]\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,5000.0,5000mAh 4.53-2.9V 0.2C-10min REST Voltage hysteresis test,9,10,10,1,HYSTERESIS_DCHG,desc_kw,0.2,0.2,1,1,2,4,8,100.0,0,0
성능_hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,성능_hysteresis\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis\M01Ch020[020]\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,5000.0,5000mAh 4.53-2.9V 0.2C-10min REST Voltage hysteresis test,10,11,11,1,HYSTERESIS_DCHG,desc_kw,0.2,0.2,1,1,2,4,8,100.0,0,0
성능_hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,성능_hysteresis\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis\M01Ch020[020]\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,5000.0,5000mAh 4.53-2.9V 0.2C-10min REST Voltage hysteresis test,11,12,12,1,RPT,,0.2,0.2,1,1,2,4,,100.0,0,0
성능_hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,성능_hysteresis\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis\M01Ch020[020]\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,5000.0,5000mAh 4.53-2.9V 0.2C-10min REST Voltage hysteresis test,12,13,13,1,RPT,,0.2,0.2,1,1,2,4,,100.0,0,0
성능_hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,성능_hysteresis\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis\M01Ch020[020]\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,5000.0,5000mAh 4.53-2.9V 0.2C-10min REST Voltage hysteresis test,13,14,14,1,HYSTERESIS_CHG,desc_kw,0.2,0.2,1,1,2,4,72,100.0,0,0
성능_hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,성능_hysteresis\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis\M01Ch020[020]\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,5000.0,5000mAh 4.53-2.9V 0.2C-10min REST Voltage hysteresis test,14,15,15,1,HYSTERESIS_CHG,desc_kw,0.2,0.2,1,1,2,4,72,100.0,0,0
성능_hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,성능_hysteresis\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis\M01Ch020[020]\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,5000.0,5000mAh 4.53-2.9V 0.2C-10min REST Voltage hysteresis test,15,16,16,1,HYSTERESIS_CHG,desc_kw,0.2,0.2,1,1,2,4,72,100.0,0,0
성능_hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,성능_hysteresis\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis\M01Ch020[020]\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,5000.0,5000mAh 4.53-2.9V 0.2C-10min REST Voltage hysteresis test,16,17,17,1,HYSTERESIS_CHG,desc_kw,0.2,0.2,1,1,2,4,72,100.0,0,0
성능_hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,성능_hysteresis\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis\M01Ch020[020]\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,5000.0,5000mAh 4.53-2.9V 0.2C-10min REST Voltage hysteresis test,17,18,18,1,HYSTERESIS_CHG,desc_kw,0.2,0.2,1,1,2,4,72,100.0,0,0
성능_hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,성능_hysteresis\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis\M01Ch020[020]\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,5000.0,5000mAh 4.53-2.9V 0.2C-10min REST Voltage hysteresis test,18,19,19,1,HYSTERESIS_CHG,desc_kw,0.2,0.2,1,1,2,4,72,100.0,0,0
성능_hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,성능_hysteresis\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis\M01Ch020[020]\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,5000.0,5000mAh 4.53-2.9V 0.2C-10min REST Voltage hysteresis test,19,20,20,1,HYSTERESIS_CHG,desc_kw,0.2,0.2,1,1,2,4,72,100.0,0,0
성능_hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis,260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,성능_hysteresis\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis\M01Ch020[020]\260213_260226_05_현혜정_5000mAh_ATL Gen5+ 2C T-2 Stack 0.2C-10min hysteresis.sch,5000.0,5000mAh 4.53-2.9V 0.2C-10min REST Voltage hysteresis test,20,21,21,1,HYSTERESIS_CHG,desc_kw,0.2,0.2,1,1,2,4,72,100.0,0,0
